client_id,district_id,client_age,client_gender,age_group,district_name,region,pop_size,no_of_municip<499,no_of_municip<2000,no_of_municip<10000 ,no_of_municip>10000,no_cities,ratio_urban,avg_salary,unemploymant_95,unemploymant_96,no_of_enterpreneurs,no_crimes_95,no_crimes_96,disp_id,account_id,disp_type,card_id,card_type,card_issued,card_issue_year,card_issue_month,statement_freq,account_date,loan_id,amount_x,duration,payments,status,loan_month,loan_year,tot_trans_amount,tot_trans_count,tot_order_amount,tot_order_count,amount_y,ord_HOUSEHOLD_PAYMENT,ord_INSURANCE_PAYMENT,ord_LEASING_PAYMENT,ord_LOAN_PAYMENT,ord_UNKNOWN,LOS,Target
4610,34,34.0,F,30.0,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,4610,3826,OWNER,,,,,,monthly issuance,1995-03-05,,,,,,,,808017.6999999995,260,4518.0,1.0,4518.0,4518.0,0.0,0.0,0.0,0.0,5.0,
4611,1,47.0,F,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4611,3827,OWNER,,,,,,monthly issuance,1994-10-04,,,,,,,,996661.9999999993,236,,,,,,,,,5.0,
4612,44,39.0,F,30.0,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,4612,3828,OWNER,,,,,,monthly issuance,1997-08-28,,,,,,,,80729.59999999998,60,2010.0,1.0,2010.0,2010.0,0.0,0.0,0.0,0.0,2.0,
4615,56,48.0,M,40.0,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,4615,3830,OWNER,,,,,,monthly issuance,1997-04-20,,,,,,,,719084.9999999997,112,5498.0,1.0,5498.0,5498.0,0.0,0.0,0.0,0.0,3.0,
4617,45,22.0,M,20.0,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,4617,3832,OWNER,,,,,,monthly issuance,1996-01-22,,,,,,,,623429.5999999997,218,4336.0,2.0,4336.0,160.0,0.0,0.0,0.0,4176.0,4.0,
4618,45,28.0,F,20.0,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,4618,3832,DISPONENT,,,,,,monthly issuance,1996-01-22,,,,,,,,623429.5999999997,218,4336.0,2.0,4336.0,160.0,0.0,0.0,0.0,4176.0,4.0,
4619,77,59.0,F,50.0,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,4619,3833,OWNER,,,,,,monthly issuance,1997-07-13,,,,,,,,966040.0999999999,85,6760.0,1.0,6760.0,6760.0,0.0,0.0,0.0,0.0,2.0,
4620,54,59.0,F,50.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,4620,3834,OWNER,,,,,,monthly issuance,1993-01-19,5754.0,23052.0,12.0,1921.0,A,9.0,1994.0,2216813.500000003,665,8861.0,5.0,8861.0,3114.0,3189.0,0.0,1921.0,637.0,7.0,1.0
4621,54,54.0,M,50.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,4621,3834,DISPONENT,,,,,,monthly issuance,1993-01-19,5754.0,23052.0,12.0,1921.0,A,9.0,1994.0,2216813.500000003,665,8861.0,5.0,8861.0,3114.0,3189.0,0.0,1921.0,637.0,7.0,1.0
4622,50,28.0,F,20.0,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,4622,3835,OWNER,,,,,,monthly issuance,1993-03-16,,,,,,,,2160912.500000002,445,7584.0,2.0,7584.0,6337.0,0.0,0.0,0.0,1247.0,7.0,
4623,68,33.0,M,30.0,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,4623,3836,OWNER,,,,,,monthly issuance,1997-12-09,,,,,,,,611661.9999999998,77,8995.0,3.0,8995.0,2676.0,5308.0,0.0,0.0,1011.0,2.0,
4624,48,34.0,F,30.0,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,4624,3837,OWNER,,,,,,issuance after transaction,1993-08-26,,,,,,,,2068285.3000000003,330,1377.6,1.0,1377.6,0.0,0.0,1377.6,0.0,0.0,6.0,
4625,48,33.0,M,30.0,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,4625,3837,DISPONENT,,,,,,issuance after transaction,1993-08-26,,,,,,,,2068285.3000000003,330,1377.6,1.0,1377.6,0.0,0.0,1377.6,0.0,0.0,6.0,
4626,3,52.0,F,50.0,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,4626,3838,OWNER,,,,,,monthly issuance,1994-05-02,,,,,,,,1510934.6000000006,251,,,,,,,,,6.0,
4627,1,58.0,M,50.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4627,3839,OWNER,713.0,classic,1995-09-30,1995.0,9.0,monthly issuance,1995-02-21,,,,,,,,3015840.7000000025,234,3072.1,1.0,3072.1,0.0,0.0,3072.1,0.0,0.0,5.0,
4628,1,62.0,F,60.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4628,3839,DISPONENT,,,,,,monthly issuance,1995-02-21,,,,,,,,3015840.7000000025,234,3072.1,1.0,3072.1,0.0,0.0,3072.1,0.0,0.0,5.0,
4629,76,77.0,M,70.0,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,4629,3840,OWNER,,,,,,monthly issuance,1994-02-19,,,,,,,,671357.3999999994,297,2559.0,1.0,2559.0,2559.0,0.0,0.0,0.0,0.0,6.0,
4630,76,84.0,F,80.0,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,4630,3840,DISPONENT,,,,,,monthly issuance,1994-02-19,,,,,,,,671357.3999999994,297,2559.0,1.0,2559.0,2559.0,0.0,0.0,0.0,0.0,6.0,
4631,8,67.0,F,60.0,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,4631,3841,OWNER,,,,,,monthly issuance,1995-01-22,,,,,,,,400304.3999999997,256,1663.0,2.0,1663.0,1663.0,0.0,0.0,0.0,0.0,5.0,
4632,1,72.0,M,70.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4632,3842,OWNER,,,,,,monthly issuance,1997-03-12,,,,,,,,167440.10000000006,82,2776.0,1.0,2776.0,2776.0,0.0,0.0,0.0,0.0,3.0,
4633,62,19.0,F,10.0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,4633,3843,OWNER,,,,,,monthly issuance,1996-10-02,,,,,,,,389681.69999999984,116,,,,,,,,,3.0,
4634,67,60.0,F,60.0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,4634,3844,OWNER,,,,,,monthly issuance,1993-05-23,,,,,,,,445144.7999999996,328,2260.0,1.0,2260.0,2260.0,0.0,0.0,0.0,0.0,7.0,
4635,67,64.0,M,60.0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,4635,3844,DISPONENT,,,,,,monthly issuance,1993-05-23,,,,,,,,445144.7999999996,328,2260.0,1.0,2260.0,2260.0,0.0,0.0,0.0,0.0,7.0,
4636,48,22.0,M,20.0,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,4636,3845,OWNER,,,,,,monthly issuance,1995-05-14,,,,,,,,2277162.6000000024,245,8866.0,1.0,8866.0,8866.0,0.0,0.0,0.0,0.0,5.0,
4637,61,31.0,M,30.0,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,4637,3846,OWNER,,,,,,monthly issuance,1997-04-27,,,,,,,,110052.50000000004,79,2016.0,1.0,2016.0,2016.0,0.0,0.0,0.0,0.0,3.0,
4638,33,32.0,F,30.0,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,4638,3847,OWNER,714.0,classic,1997-01-09,1997.0,1.0,monthly issuance,1995-06-13,,,,,,,,1799802.5000000012,319,6390.0,3.0,6390.0,5500.0,883.0,0.0,0.0,7.0,5.0,
4639,20,20.0,M,20.0,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,4639,3848,OWNER,715.0,junior,1998-12-08,1998.0,12.0,monthly issuance,1996-07-10,,,,,,,,711490.2999999996,167,7241.0,1.0,7241.0,7241.0,0.0,0.0,0.0,0.0,3.0,
4640,75,44.0,F,40.0,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,4640,3849,OWNER,,,,,,monthly issuance,1994-10-21,,,,,,,,1792923.200000001,287,4447.0,1.0,4447.0,4447.0,0.0,0.0,0.0,0.0,5.0,
4641,33,42.0,M,40.0,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,4641,3850,OWNER,,,,,,monthly issuance,1993-08-09,,,,,,,,2816986.600000003,443,7157.0,2.0,7157.0,2037.0,0.0,0.0,0.0,5120.0,6.0,
4642,33,39.0,F,30.0,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,4642,3850,DISPONENT,,,,,,monthly issuance,1993-08-09,,,,,,,,2816986.600000003,443,7157.0,2.0,7157.0,2037.0,0.0,0.0,0.0,5120.0,6.0,
4643,1,30.0,F,30.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4643,3851,OWNER,,,,,,monthly issuance,1997-02-27,,,,,,,,886172.5999999995,115,10799.0,2.0,10799.0,1294.0,0.0,0.0,0.0,9505.0,3.0,
4644,20,69.0,M,60.0,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,4644,3852,OWNER,,,,,,monthly issuance,1997-09-14,,,,,,,,137915.90000000005,69,3364.0,2.0,3364.0,3364.0,0.0,0.0,0.0,0.0,2.0,
4647,8,21.0,M,20.0,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,4647,3854,OWNER,,,,,,monthly issuance,1996-04-18,,,,,,,,254928.10000000015,205,2220.0,2.0,2220.0,1290.0,0.0,0.0,0.0,930.0,4.0,
4648,33,36.0,M,30.0,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,4648,3855,OWNER,,,,,,monthly issuance,1995-09-04,,,,,,,,1904781.400000001,303,7323.0,3.0,7323.0,950.0,795.0,0.0,0.0,5578.0,4.0,
4649,45,72.0,F,70.0,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,4649,3856,OWNER,,,,,,monthly issuance,1996-12-03,,,,,,,,236780.7000000001,118,2280.0,1.0,2280.0,2280.0,0.0,0.0,0.0,0.0,3.0,
4650,54,34.0,F,30.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,4650,3857,OWNER,,,,,,monthly issuance,1997-10-22,,,,,,,,73865.99999999999,51,2183.0,1.0,2183.0,2183.0,0.0,0.0,0.0,0.0,2.0,
4651,2,21.0,M,20.0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,4651,3858,OWNER,716.0,junior,1998-06-11,1998.0,6.0,monthly issuance,1995-12-14,,,,,,,,516857.29999999976,196,,,,,,,,,4.0,
4652,53,38.0,M,30.0,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,4652,3859,OWNER,,,,,,monthly issuance,1996-04-23,5758.0,307200.0,60.0,5120.0,D,5.0,1997.0,1797724.2,173,5120.2,1.0,5120.2,0.0,0.0,0.0,5120.2,0.0,4.0,0.0
4653,4,53.0,F,50.0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4653,3860,OWNER,,,,,,monthly issuance,1994-10-11,,,,,,,,1355338.8000000003,246,9571.5,2.0,9571.5,8323.0,0.0,1248.5,0.0,0.0,5.0,
4654,2,50.0,F,50.0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,4654,3861,OWNER,717.0,classic,1998-05-19,1998.0,5.0,monthly issuance,1997-01-30,,,,,,,,1157957.9999999998,124,4227.0,1.0,4227.0,4227.0,0.0,0.0,0.0,0.0,3.0,
4655,2,52.0,M,50.0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,4655,3861,DISPONENT,,,,,,monthly issuance,1997-01-30,,,,,,,,1157957.9999999998,124,4227.0,1.0,4227.0,4227.0,0.0,0.0,0.0,0.0,3.0,
4656,1,57.0,M,50.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4656,3862,OWNER,,,,,,monthly issuance,1996-11-23,5760.0,74916.0,36.0,2081.0,C,9.0,1998.0,2597879.8000000003,206,13412.8,3.0,13412.8,3508.0,0.0,0.0,2080.8,7824.0,3.0,1.0
4657,15,58.0,M,50.0,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,4657,3863,OWNER,,,,,,monthly issuance,1993-09-14,,,,,,,,1824879.300000002,356,8504.0,1.0,8504.0,8504.0,0.0,0.0,0.0,0.0,6.0,
4658,33,64.0,M,60.0,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,4658,3864,OWNER,,,,,,monthly issuance,1996-07-01,,,,,,,,1999371.700000001,253,8237.0,4.0,8237.0,347.0,511.0,0.0,0.0,7379.0,4.0,
4659,50,41.0,F,40.0,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,4659,3865,OWNER,,,,,,monthly issuance,1995-02-09,,,,,,,,1968957.0000000014,251,5947.0,1.0,5947.0,5947.0,0.0,0.0,0.0,0.0,5.0,
4660,60,25.0,F,20.0,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,4660,3866,OWNER,718.0,classic,1997-08-12,1997.0,8.0,monthly issuance,1995-09-05,,,,,,,,328976.1,61,,,,,,,,,4.0,
4661,1,56.0,F,50.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4661,3867,OWNER,,,,,,monthly issuance,1997-07-19,,,,,,,,501180.29999999993,90,5476.0,1.0,5476.0,5476.0,0.0,0.0,0.0,0.0,2.0,
4662,1,73.0,F,70.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4662,3868,OWNER,,,,,,monthly issuance,1993-08-21,,,,,,,,669831.8999999991,305,3259.0,1.0,3259.0,3259.0,0.0,0.0,0.0,0.0,6.0,
4663,72,57.0,M,50.0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,4663,3869,OWNER,719.0,classic,1995-06-24,1995.0,6.0,monthly issuance,1994-09-13,,,,,,,,5576966.899999998,388,7608.5,2.0,7608.5,6360.0,0.0,1248.5,0.0,0.0,5.0,
4664,38,78.0,M,70.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,4664,3870,OWNER,,,,,,monthly issuance,1997-01-08,,,,,,,,255802.4000000001,111,3673.0,1.0,3673.0,3673.0,0.0,0.0,0.0,0.0,3.0,
4665,9,73.0,F,70.0,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,4665,3871,OWNER,,,,,,monthly issuance,1993-01-08,,,,,,,,578479.0999999993,422,1658.0,2.0,1658.0,1658.0,0.0,0.0,0.0,0.0,7.0,
4666,9,72.0,M,70.0,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,4666,3871,DISPONENT,,,,,,monthly issuance,1993-01-08,,,,,,,,578479.0999999993,422,1658.0,2.0,1658.0,1658.0,0.0,0.0,0.0,0.0,7.0,
4667,25,59.0,M,50.0,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,4667,3872,OWNER,,,,,,monthly issuance,1997-05-21,,,,,,,,663202.0999999997,158,13325.2,5.0,13325.2,1691.0,5301.0,0.0,2502.2,3831.0,3.0,
4668,25,62.0,F,60.0,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,4668,3872,DISPONENT,,,,,,monthly issuance,1997-05-21,,,,,,,,663202.0999999997,158,13325.2,5.0,13325.2,1691.0,5301.0,0.0,2502.2,3831.0,3.0,
4670,51,31.0,F,30.0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,4670,3874,OWNER,,,,,,monthly issuance,1995-06-02,,,,,,,,925136.3999999997,247,5861.0,1.0,5861.0,5861.0,0.0,0.0,0.0,0.0,5.0,
4671,51,27.0,M,20.0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,4671,3874,DISPONENT,,,,,,monthly issuance,1995-06-02,,,,,,,,925136.3999999997,247,5861.0,1.0,5861.0,5861.0,0.0,0.0,0.0,0.0,5.0,
4672,44,50.0,M,50.0,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,4672,3875,OWNER,,,,,,monthly issuance,1997-10-18,5765.0,153936.0,24.0,6414.0,C,2.0,1998.0,1142986.4999999998,73,6413.7,1.0,6413.7,0.0,0.0,0.0,6413.7,0.0,2.0,1.0
4673,69,47.0,M,40.0,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,4673,3876,OWNER,,,,,,monthly issuance,1994-02-13,,,,,,,,3492052.800000003,295,12056.0,1.0,12056.0,12056.0,0.0,0.0,0.0,0.0,6.0,
4674,59,21.0,F,20.0,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,4674,3877,OWNER,720.0,junior,1998-02-09,1998.0,2.0,monthly issuance,1996-10-22,,,,,,,,1133544.6999999997,133,3711.0,1.0,3711.0,3711.0,0.0,0.0,0.0,0.0,3.0,
4675,23,24.0,M,20.0,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,4675,3878,OWNER,,,,,,monthly issuance,1994-10-07,,,,,,,,386257.99999999977,364,1934.0,3.0,1934.0,216.0,70.0,0.0,0.0,1648.0,5.0,
4677,3,78.0,F,70.0,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,4677,3880,OWNER,,,,,,monthly issuance,1996-07-28,,,,,,,,372345.0999999999,152,1942.0,1.0,1942.0,1942.0,0.0,0.0,0.0,0.0,3.0,
4678,21,31.0,M,30.0,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,4678,3881,OWNER,,,,,,monthly issuance,1996-03-04,,,,,,,,545219.1999999996,210,4507.0,2.0,4507.0,1319.0,0.0,0.0,0.0,3188.0,4.0,
4679,20,52.0,M,50.0,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,4679,3882,OWNER,,,,,,monthly issuance,1993-07-09,,,,,,,,536382.2999999993,566,2164.0,4.0,2164.0,1608.0,77.0,0.0,0.0,479.0,6.0,
4680,72,21.0,F,20.0,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,4680,3883,OWNER,721.0,junior,1994-04-05,1994.0,4.0,monthly issuance,1993-03-15,,,,,,,,956007.6999999991,438,,,,,,,,,7.0,
4681,1,50.0,F,50.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4681,3884,OWNER,,,,,,monthly issuance,1996-11-14,,,,,,,,468756.7999999997,124,5011.0,1.0,5011.0,5011.0,0.0,0.0,0.0,0.0,3.0,
4682,1,46.0,M,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4682,3884,DISPONENT,,,,,,monthly issuance,1996-11-14,,,,,,,,468756.7999999997,124,5011.0,1.0,5011.0,5011.0,0.0,0.0,0.0,0.0,3.0,
4683,51,43.0,M,40.0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,4683,3885,OWNER,,,,,,monthly issuance,1997-04-01,,,,,,,,238549.8000000001,90,1176.0,1.0,1176.0,0.0,0.0,1176.0,0.0,0.0,3.0,
4684,1,47.0,F,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4684,3886,OWNER,722.0,classic,1996-11-14,1996.0,11.0,monthly issuance,1994-02-20,,,,,,,,3574357.500000003,280,,,,,,,,,6.0,
4685,62,35.0,M,30.0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,4685,3887,OWNER,,,,,,monthly issuance,1996-05-08,,,,,,,,264615.60000000003,174,2013.0,1.0,2013.0,2013.0,0.0,0.0,0.0,0.0,4.0,
4686,39,56.0,M,50.0,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,4686,3888,OWNER,,,,,,monthly issuance,1993-05-27,,,,,,,,110301.3,55,,,,,,,,,7.0,
4687,16,52.0,F,50.0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,4687,3889,OWNER,,,,,,monthly issuance,1997-07-03,,,,,,,,93142.40000000002,93,1940.0,2.0,1940.0,173.0,0.0,0.0,0.0,1767.0,2.0,
4688,16,59.0,M,50.0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,4688,3889,DISPONENT,,,,,,monthly issuance,1997-07-03,,,,,,,,93142.40000000002,93,1940.0,2.0,1940.0,173.0,0.0,0.0,0.0,1767.0,2.0,
4689,50,37.0,M,30.0,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,4689,3890,OWNER,,,,,,monthly issuance,1996-02-10,,,,,,,,721538.5999999996,194,5467.0,1.0,5467.0,5467.0,0.0,0.0,0.0,0.0,4.0,
4690,66,37.0,F,30.0,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,4690,3891,OWNER,,,,,,monthly issuance,1993-08-18,,,,,,,,2247891.500000003,387,3172.0,1.0,3172.0,3172.0,0.0,0.0,0.0,0.0,6.0,
4691,66,36.0,M,30.0,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,4691,3891,DISPONENT,,,,,,monthly issuance,1993-08-18,,,,,,,,2247891.500000003,387,3172.0,1.0,3172.0,3172.0,0.0,0.0,0.0,0.0,6.0,
4692,76,45.0,F,40.0,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,4692,3892,OWNER,,,,,,monthly issuance,1993-10-25,,,,,,,,410916.39999999956,300,2238.0,1.0,2238.0,2238.0,0.0,0.0,0.0,0.0,6.0,
4693,42,57.0,M,50.0,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,4693,3893,OWNER,,,,,,monthly issuance,1996-12-13,,,,,,,,286559.2000000001,146,3035.0,2.0,3035.0,1501.0,0.0,0.0,0.0,1534.0,3.0,
4694,42,57.0,F,50.0,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,4694,3893,DISPONENT,,,,,,monthly issuance,1996-12-13,,,,,,,,286559.2000000001,146,3035.0,2.0,3035.0,1501.0,0.0,0.0,0.0,1534.0,3.0,
4695,52,74.0,M,70.0,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,4695,3894,OWNER,,,,,,monthly issuance,1996-09-25,,,,,,,,326591.29999999993,145,3366.0,2.0,3366.0,3366.0,0.0,0.0,0.0,0.0,3.0,
4696,52,67.0,F,60.0,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,4696,3894,DISPONENT,,,,,,monthly issuance,1996-09-25,,,,,,,,326591.29999999993,145,3366.0,2.0,3366.0,3366.0,0.0,0.0,0.0,0.0,3.0,
4697,27,42.0,F,40.0,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,4697,3895,OWNER,,,,,,monthly issuance,1995-07-14,,,,,,,,934738.2999999991,225,4414.0,1.0,4414.0,4414.0,0.0,0.0,0.0,0.0,4.0,
4698,45,37.0,M,30.0,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,4698,3896,OWNER,,,,,,monthly issuance,1995-08-17,,,,,,,,2906599.8000000007,260,4244.0,2.0,4244.0,2602.0,0.0,0.0,0.0,1642.0,4.0,
4699,13,36.0,F,30.0,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,4699,3897,OWNER,723.0,classic,1997-12-15,1997.0,12.0,monthly issuance,1997-04-16,,,,,,,,896287.6999999998,108,5350.0,1.0,5350.0,5350.0,0.0,0.0,0.0,0.0,3.0,
4700,70,63.0,F,60.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,4700,3898,OWNER,,,,,,monthly issuance,1994-02-07,,,,,,,,737867.8999999989,306,2650.0,1.0,2650.0,2650.0,0.0,0.0,0.0,0.0,6.0,
4701,22,59.0,M,50.0,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089,1117,4701,3899,OWNER,724.0,gold,1998-01-27,1998.0,1.0,monthly issuance,1996-06-25,,,,,,,,1231015.1999999997,169,3069.0,1.0,3069.0,3069.0,0.0,0.0,0.0,0.0,4.0,
4704,12,45.0,F,40.0,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,4704,3901,OWNER,,,,,,monthly issuance,1997-08-30,,,,,,,,553234.3999999999,75,932.0,1.0,932.0,0.0,0.0,932.0,0.0,0.0,2.0,
4705,1,44.0,M,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4705,3902,OWNER,,,,,,monthly issuance,1995-08-08,,,,,,,,897196.0999999993,259,6435.0,2.0,6435.0,1016.0,0.0,0.0,0.0,5419.0,4.0,
4706,58,57.0,F,50.0,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,4706,3903,OWNER,,,,,,monthly issuance,1994-12-19,,,,,,,,1780262.6000000017,271,6583.0,1.0,6583.0,6583.0,0.0,0.0,0.0,0.0,5.0,
